x,y,model,repetition,subsample,train_dataset,eval_dataset
10.25,0.21904168442850325,mews  ,2,8,hirid,eicu
10.25,0.22201763576232564,mews  ,2,9,hirid,eicu
10.25,0.2193844986113267,mews  ,3,0,hirid,eicu
10.25,0.21710195062327303,mews  ,3,1,hirid,eicu
10.25,0.21964616648516455,mews  ,3,2,hirid,eicu
10.25,0.22056481229316754,mews  ,3,3,hirid,eicu
10.25,0.21997922302886386,mews  ,3,4,hirid,eicu
10.25,0.22125155900607363,mews  ,3,5,hirid,eicu
10.25,0.2200101123670661,mews  ,3,6,hirid,eicu
10.25,0.221550396396602,mews  ,3,7,hirid,eicu
10.25,0.21904168442850325,mews  ,3,8,hirid,eicu
10.25,0.22201763576232564,mews  ,3,9,hirid,eicu
10.25,0.2193844986113267,mews  ,4,0,hirid,eicu
10.25,0.21710195062327303,mews  ,4,1,hirid,eicu
10.25,0.21964616648516455,mews  ,4,2,hirid,eicu
10.25,0.22056481229316754,mews  ,4,3,hirid,eicu
10.25,0.21997922302886386,mews  ,4,4,hirid,eicu
10.25,0.22125155900607363,mews  ,4,5,hirid,eicu
10.25,0.2200101123670661,mews  ,4,6,hirid,eicu
10.25,0.221550396396602,mews  ,4,7,hirid,eicu
10.25,0.21904168442850325,mews  ,4,8,hirid,eicu
10.25,0.22201763576232564,mews  ,4,9,hirid,eicu
9.25,0.23786317737892887,news  ,0,0,hirid,eicu
9.25,0.23713054027547942,news  ,0,1,hirid,eicu
9.25,0.2360358589721797,news  ,0,2,hirid,eicu
9.25,0.23743222776846762,news  ,0,3,hirid,eicu
9.25,0.23839955913758776,news  ,0,4,hirid,eicu
9.25,0.2390478982582451,news  ,0,5,hirid,eicu
9.25,0.23326066834488185,news  ,0,6,hirid,eicu
9.25,0.24037540635029558,news  ,0,7,hirid,eicu
9.25,0.24196237925302083,news  ,0,8,hirid,eicu
9.25,0.24393585685935842,news  ,0,9,hirid,eicu
9.25,0.23786317737892887,news  ,1,0,hirid,eicu
9.25,0.23713054027547942,news  ,1,1,hirid,eicu
9.25,0.2360358589721797,news  ,1,2,hirid,eicu
9.25,0.23743222776846762,news  ,1,3,hirid,eicu
9.25,0.23839955913758776,news  ,1,4,hirid,eicu
9.25,0.2390478982582451,news  ,1,5,hirid,eicu
9.25,0.23326066834488185,news  ,1,6,hirid,eicu
9.25,0.24037540635029558,news  ,1,7,hirid,eicu
9.25,0.24196237925302083,news  ,1,8,hirid,eicu
9.25,0.24393585685935842,news  ,1,9,hirid,eicu
9.25,0.23786317737892887,news  ,2,0,hirid,eicu
9.25,0.23713054027547942,news  ,2,1,hirid,eicu
9.25,0.2360358589721797,news  ,2,2,hirid,eicu
9.25,0.23743222776846762,news  ,2,3,hirid,eicu
9.25,0.23839955913758776,news  ,2,4,hirid,eicu
9.25,0.2390478982582451,news  ,2,5,hirid,eicu
9.25,0.23326066834488185,news  ,2,6,hirid,eicu
9.25,0.24037540635029558,news  ,2,7,hirid,eicu
9.25,0.24196237925302083,news  ,2,8,hirid,eicu
9.25,0.24393585685935842,news  ,2,9,hirid,eicu
9.25,0.23786317737892887,news  ,3,0,hirid,eicu
9.25,0.23713054027547942,news  ,3,1,hirid,eicu
9.25,0.2360358589721797,news  ,3,2,hirid,eicu
9.25,0.23743222776846762,news  ,3,3,hirid,eicu
9.25,0.23839955913758776,news  ,3,4,hirid,eicu
9.25,0.2390478982582451,news  ,3,5,hirid,eicu
9.25,0.23326066834488185,news  ,3,6,hirid,eicu
9.25,0.24037540635029558,news  ,3,7,hirid,eicu
9.25,0.24196237925302083,news  ,3,8,hirid,eicu
9.25,0.24393585685935842,news  ,3,9,hirid,eicu
9.25,0.23786317737892887,news  ,4,0,hirid,eicu
9.25,0.23713054027547942,news  ,4,1,hirid,eicu
9.25,0.2360358589721797,news  ,4,2,hirid,eicu
9.25,0.23743222776846762,news  ,4,3,hirid,eicu
9.25,0.23839955913758776,news  ,4,4,hirid,eicu
9.25,0.2390478982582451,news  ,4,5,hirid,eicu
9.25,0.23326066834488185,news  ,4,6,hirid,eicu
9.25,0.24037540635029558,news  ,4,7,hirid,eicu
9.25,0.24196237925302083,news  ,4,8,hirid,eicu
9.25,0.24393585685935842,news  ,4,9,hirid,eicu
8.0,0.2526115921556317,qsofa ,0,0,hirid,eicu
8.0,0.24884553944562177,qsofa ,0,1,hirid,eicu
8.0,0.25204279902500804,qsofa ,0,2,hirid,eicu
8.0,0.25298923987213995,qsofa ,0,3,hirid,eicu
8.0,0.2517278271566436,qsofa ,0,4,hirid,eicu
8.0,0.25257836990595606,qsofa ,0,5,hirid,eicu
8.0,0.2586580438732069,qsofa ,0,6,hirid,eicu
8.0,0.25905195549531024,qsofa ,0,7,hirid,eicu
8.0,0.2584059668428029,qsofa ,0,8,hirid,eicu
8.0,0.25584017562882533,qsofa ,0,9,hirid,eicu
8.0,0.2526115921556317,qsofa ,1,0,hirid,eicu
8.0,0.24884553944562177,qsofa ,1,1,hirid,eicu
8.0,0.25204279902500804,qsofa ,1,2,hirid,eicu
8.0,0.25298923987213995,qsofa ,1,3,hirid,eicu
8.0,0.2517278271566436,qsofa ,1,4,hirid,eicu
8.0,0.25257836990595606,qsofa ,1,5,hirid,eicu
8.0,0.2586580438732069,qsofa ,1,6,hirid,eicu
8.0,0.25905195549531024,qsofa ,1,7,hirid,eicu
8.0,0.2584059668428029,qsofa ,1,8,hirid,eicu
8.0,0.25584017562882533,qsofa ,1,9,hirid,eicu
8.0,0.2526115921556317,qsofa ,2,0,hirid,eicu
8.0,0.24884553944562177,qsofa ,2,1,hirid,eicu
8.0,0.25204279902500804,qsofa ,2,2,hirid,eicu
8.0,0.25298923987213995,qsofa ,2,3,hirid,eicu
8.0,0.2517278271566436,qsofa ,2,4,hirid,eicu
8.0,0.25257836990595606,qsofa ,2,5,hirid,eicu
8.0,0.2586580438732069,qsofa ,2,6,hirid,eicu
8.0,0.25905195549531024,qsofa ,2,7,hirid,eicu
8.0,0.2584059668428029,qsofa ,2,8,hirid,eicu
8.0,0.25584017562882533,qsofa ,2,9,hirid,eicu
8.0,0.2526115921556317,qsofa ,3,0,hirid,eicu
8.0,0.24884553944562177,qsofa ,3,1,hirid,eicu
8.0,0.25204279902500804,qsofa ,3,2,hirid,eicu
8.0,0.25298923987213995,qsofa ,3,3,hirid,eicu
8.0,0.2517278271566436,qsofa ,3,4,hirid,eicu
8.0,0.25257836990595606,qsofa ,3,5,hirid,eicu
8.0,0.2586580438732069,qsofa ,3,6,hirid,eicu
8.0,0.25905195549531024,qsofa ,3,7,hirid,eicu
8.0,0.2584059668428029,qsofa ,3,8,hirid,eicu
8.0,0.25584017562882533,qsofa ,3,9,hirid,eicu
8.0,0.2526115921556317,qsofa ,4,0,hirid,eicu
8.0,0.24884553944562177,qsofa ,4,1,hirid,eicu
8.0,0.25204279902500804,qsofa ,4,2,hirid,eicu
8.0,0.25298923987213995,qsofa ,4,3,hirid,eicu
8.0,0.2517278271566436,qsofa ,4,4,hirid,eicu
8.0,0.25257836990595606,qsofa ,4,5,hirid,eicu
8.0,0.2586580438732069,qsofa ,4,6,hirid,eicu
8.0,0.25905195549531024,qsofa ,4,7,hirid,eicu
8.0,0.2584059668428029,qsofa ,4,8,hirid,eicu
8.0,0.25584017562882533,qsofa ,4,9,hirid,eicu
8.0,0.26599443187750127,sirs  ,0,0,hirid,eicu
8.0,0.26933534743202414,sirs  ,0,1,hirid,eicu
8.0,0.270206564951112,sirs  ,0,2,hirid,eicu
8.0,0.2709033931818837,sirs  ,0,3,hirid,eicu
8.0,0.268390095513625,sirs  ,0,4,hirid,eicu
8.0,0.2711870839025871,sirs  ,0,5,hirid,eicu
8.0,0.27000004462552485,sirs  ,0,6,hirid,eicu
8.0,0.2681960820426364,sirs  ,0,7,hirid,eicu
8.0,0.26856448810241496,sirs  ,0,8,hirid,eicu
8.0,0.2752174300381964,sirs  ,0,9,hirid,eicu
8.0,0.26599443187750127,sirs  ,1,0,hirid,eicu
8.0,0.26933534743202414,sirs  ,1,1,hirid,eicu
8.0,0.270206564951112,sirs  ,1,2,hirid,eicu
8.0,0.2709033931818837,sirs  ,1,3,hirid,eicu
8.0,0.268390095513625,sirs  ,1,4,hirid,eicu
8.0,0.2711870839025871,sirs  ,1,5,hirid,eicu
8.0,0.27000004462552485,sirs  ,1,6,hirid,eicu
8.0,0.2681960820426364,sirs  ,1,7,hirid,eicu
8.0,0.26856448810241496,sirs  ,1,8,hirid,eicu
8.0,0.2752174300381964,sirs  ,1,9,hirid,eicu
8.0,0.26599443187750127,sirs  ,2,0,hirid,eicu
8.0,0.26933534743202414,sirs  ,2,1,hirid,eicu
8.0,0.270206564951112,sirs  ,2,2,hirid,eicu
8.0,0.2709033931818837,sirs  ,2,3,hirid,eicu
8.0,0.268390095513625,sirs  ,2,4,hirid,eicu
8.0,0.2711870839025871,sirs  ,2,5,hirid,eicu
8.0,0.27000004462552485,sirs  ,2,6,hirid,eicu
8.0,0.2681960820426364,sirs  ,2,7,hirid,eicu
8.0,0.26856448810241496,sirs  ,2,8,hirid,eicu
8.0,0.2752174300381964,sirs  ,2,9,hirid,eicu
8.0,0.26599443187750127,sirs  ,3,0,hirid,eicu
8.0,0.26933534743202414,sirs  ,3,1,hirid,eicu
8.0,0.270206564951112,sirs  ,3,2,hirid,eicu
8.0,0.2709033931818837,sirs  ,3,3,hirid,eicu
8.0,0.268390095513625,sirs  ,3,4,hirid,eicu
8.0,0.2711870839025871,sirs  ,3,5,hirid,eicu
8.0,0.27000004462552485,sirs  ,3,6,hirid,eicu
8.0,0.2681960820426364,sirs  ,3,7,hirid,eicu
8.0,0.26856448810241496,sirs  ,3,8,hirid,eicu
8.0,0.2752174300381964,sirs  ,3,9,hirid,eicu
8.0,0.26599443187750127,sirs  ,4,0,hirid,eicu
8.0,0.26933534743202414,sirs  ,4,1,hirid,eicu
8.0,0.270206564951112,sirs  ,4,2,hirid,eicu
8.0,0.2709033931818837,sirs  ,4,3,hirid,eicu
8.0,0.268390095513625,sirs  ,4,4,hirid,eicu
8.0,0.2711870839025871,sirs  ,4,5,hirid,eicu
8.0,0.27000004462552485,sirs  ,4,6,hirid,eicu
8.0,0.2681960820426364,sirs  ,4,7,hirid,eicu
8.0,0.26856448810241496,sirs  ,4,8,hirid,eicu
8.0,0.2752174300381964,sirs  ,4,9,hirid,eicu
3.75,0.2622838800245776,sofa  ,0,0,hirid,eicu
3.75,0.2653031780684645,sofa  ,0,1,hirid,eicu
3.75,0.2633918491758862,sofa  ,0,2,hirid,eicu
3.75,0.26488860975409567,sofa  ,0,3,hirid,eicu
3.75,0.2676084542425953,sofa  ,0,4,hirid,eicu
3.75,0.2684752809879448,sofa  ,0,5,hirid,eicu
3.75,0.2651247093807688,sofa  ,0,6,hirid,eicu
3.75,0.2703145493592529,sofa  ,0,7,hirid,eicu
3.75,0.2701115793934936,sofa  ,0,8,hirid,eicu
3.75,0.26831146070706235,sofa  ,0,9,hirid,eicu
3.75,0.2622838800245776,sofa  ,1,0,hirid,eicu
3.75,0.2653031780684645,sofa  ,1,1,hirid,eicu
3.75,0.2633918491758862,sofa  ,1,2,hirid,eicu
3.75,0.26488860975409567,sofa  ,1,3,hirid,eicu
3.75,0.2676084542425953,sofa  ,1,4,hirid,eicu
3.75,0.2684752809879448,sofa  ,1,5,hirid,eicu
3.75,0.2651247093807688,sofa  ,1,6,hirid,eicu
3.75,0.2703145493592529,sofa  ,1,7,hirid,eicu
3.75,0.2701115793934936,sofa  ,1,8,hirid,eicu
3.75,0.26831146070706235,sofa  ,1,9,hirid,eicu
3.75,0.2622838800245776,sofa  ,2,0,hirid,eicu
3.75,0.2653031780684645,sofa  ,2,1,hirid,eicu
3.75,0.2633918491758862,sofa  ,2,2,hirid,eicu
3.75,0.26488860975409567,sofa  ,2,3,hirid,eicu
3.75,0.2676084542425953,sofa  ,2,4,hirid,eicu
3.75,0.2684752809879448,sofa  ,2,5,hirid,eicu
3.75,0.2651247093807688,sofa  ,2,6,hirid,eicu
3.75,0.2703145493592529,sofa  ,2,7,hirid,eicu
3.75,0.2701115793934936,sofa  ,2,8,hirid,eicu
3.75,0.26831146070706235,sofa  ,2,9,hirid,eicu
3.75,0.2622838800245776,sofa  ,3,0,hirid,eicu
3.75,0.2653031780684645,sofa  ,3,1,hirid,eicu
3.75,0.2633918491758862,sofa  ,3,2,hirid,eicu
3.75,0.26488860975409567,sofa  ,3,3,hirid,eicu
3.75,0.2676084542425953,sofa  ,3,4,hirid,eicu
3.75,0.2684752809879448,sofa  ,3,5,hirid,eicu
3.75,0.2651247093807688,sofa  ,3,6,hirid,eicu
3.75,0.2703145493592529,sofa  ,3,7,hirid,eicu
3.75,0.2701115793934936,sofa  ,3,8,hirid,eicu
3.75,0.26831146070706235,sofa  ,3,9,hirid,eicu
3.75,0.2622838800245776,sofa  ,4,0,hirid,eicu
3.75,0.2653031780684645,sofa  ,4,1,hirid,eicu
3.75,0.2633918491758862,sofa  ,4,2,hirid,eicu
3.75,0.26488860975409567,sofa  ,4,3,hirid,eicu
3.75,0.2676084542425953,sofa  ,4,4,hirid,eicu
3.75,0.2684752809879448,sofa  ,4,5,hirid,eicu
3.75,0.2651247093807688,sofa  ,4,6,hirid,eicu
3.75,0.2703145493592529,sofa  ,4,7,hirid,eicu
3.75,0.2701115793934936,sofa  ,4,8,hirid,eicu
3.75,0.26831146070706235,sofa  ,4,9,hirid,eicu
2.75,0.3838285400363515,attn  ,0,0,hirid,hirid
2.0,0.40679521255431234,attn  ,0,1,hirid,hirid
2.5,0.3758496324039395,attn  ,0,2,hirid,hirid
3.5,0.39084636585852534,attn  ,0,3,hirid,hirid
1.5,0.4296508974749011,attn  ,0,4,hirid,hirid
2.0,0.37838016346974157,attn  ,0,5,hirid,hirid
4.0,0.36695507961595114,attn  ,0,6,hirid,hirid
3.5,0.3620365632003387,attn  ,0,7,hirid,hirid
2.0,0.4078509881857817,attn  ,0,8,hirid,hirid
2.5,0.38493404961565336,attn  ,0,9,hirid,hirid
3.0,0.3916296911867274,attn  ,1,0,hirid,hirid
2.5,0.4212439765178102,attn  ,1,1,hirid,hirid
2.0,0.40570015774784607,attn  ,1,2,hirid,hirid
4.0,0.39962353665052863,attn  ,1,3,hirid,hirid
2.25,0.42015230285361405,attn  ,1,4,hirid,hirid
2.5,0.39552491981248455,attn  ,1,5,hirid,hirid
4.5,0.3822957294148237,attn  ,1,6,hirid,hirid
3.5,0.3778875488267328,attn  ,1,7,hirid,hirid
3.0,0.4062696594147551,attn  ,1,8,hirid,hirid
3.5,0.39110369684866786,attn  ,1,9,hirid,hirid
3.0,0.38505931961120643,attn  ,2,0,hirid,hirid
2.5,0.40373328368664524,attn  ,2,1,hirid,hirid
2.0,0.3911719197358642,attn  ,2,2,hirid,hirid
4.0,0.3816309448863961,attn  ,2,3,hirid,hirid
2.0,0.4074173579256736,attn  ,2,4,hirid,hirid
2.0,0.37343208320201704,attn  ,2,5,hirid,hirid
4.0,0.3629600848120549,attn  ,2,6,hirid,hirid
4.0,0.36439866833125256,attn  ,2,7,hirid,hirid
2.0,0.3998028015775874,attn  ,2,8,hirid,hirid
2.5,0.39288869472355714,attn  ,2,9,hirid,hirid
2.5,0.3905396150555083,attn  ,3,0,hirid,hirid
2.0,0.4006951302068777,attn  ,3,1,hirid,hirid
2.5,0.3701920234396042,attn  ,3,2,hirid,hirid
3.5,0.3862942283369837,attn  ,3,3,hirid,hirid
1.5,0.4130427239210583,attn  ,3,4,hirid,hirid
1.5,0.38373628606257615,attn  ,3,5,hirid,hirid
3.5,0.36933025840211464,attn  ,3,6,hirid,hirid
3.5,0.3619608295318951,attn  ,3,7,hirid,hirid
2.0,0.3931736275671406,attn  ,3,8,hirid,hirid
2.5,0.38653574020872594,attn  ,3,9,hirid,hirid
3.0,0.399241957605473,attn  ,4,0,hirid,hirid
2.0,0.4274426128915293,attn  ,4,1,hirid,hirid
2.0,0.40793658340729466,attn  ,4,2,hirid,hirid
4.0,0.39279985954429264,attn  ,4,3,hirid,hirid
1.5,0.4247071522432889,attn  ,4,4,hirid,hirid
1.5,0.4013975155279503,attn  ,4,5,hirid,hirid
3.5,0.38793541364296075,attn  ,4,6,hirid,hirid
3.0,0.3860779709069228,attn  ,4,7,hirid,hirid
2.5,0.4067133121781199,attn  ,4,8,hirid,hirid
3.5,0.3823085032373164,attn  ,4,9,hirid,hirid
3.5,0.3903521281773848,gru   ,0,0,hirid,hirid
3.5,0.4102528150841103,gru   ,0,1,hirid,hirid
2.5,0.4029146337837882,gru   ,0,2,hirid,hirid
4.5,0.3724669199746692,gru   ,0,3,hirid,hirid
3.5,0.40239441979677604,gru   ,0,4,hirid,hirid
2.5,0.3918785319448215,gru   ,0,5,hirid,hirid
4.5,0.3724797778163513,gru   ,0,6,hirid,hirid
5.0,0.3533465387823186,gru   ,0,7,hirid,hirid
3.5,0.39411057692307694,gru   ,0,8,hirid,hirid
3.5,0.38878180356274694,gru   ,0,9,hirid,hirid
4.5,0.38780566351213863,gru   ,1,0,hirid,hirid
4.0,0.40493618901306344,gru   ,1,1,hirid,hirid
3.5,0.3927648905197077,gru   ,1,2,hirid,hirid
5.0,0.3716480462736575,gru   ,1,3,hirid,hirid
4.0,0.39673477564102566,gru   ,1,4,hirid,hirid
3.5,0.3856006054904231,gru   ,1,5,hirid,hirid
5.0,0.374277764838267,gru   ,1,6,hirid,hirid
5.5,0.3558424705074896,gru   ,1,7,hirid,hirid
4.0,0.3810065807295525,gru   ,1,8,hirid,hirid
4.0,0.3806589695491403,gru   ,1,9,hirid,hirid
5.5,0.36642246738017825,gru   ,2,0,hirid,hirid
5.0,0.384601525084856,gru   ,2,1,hirid,hirid
4.5,0.38761258882636046,gru   ,2,2,hirid,hirid
6.0,0.3664167583358027,gru   ,2,3,hirid,hirid
5.0,0.3871331895325685,gru   ,2,4,hirid,hirid
4.5,0.3681932310678622,gru   ,2,5,hirid,hirid
6.0,0.3537927098094788,gru   ,2,6,hirid,hirid
5.5,0.34923396788415884,gru   ,2,7,hirid,hirid
5.0,0.370509827802023,gru   ,2,8,hirid,hirid
5.0,0.3659761456371625,gru   ,2,9,hirid,hirid
5.0,0.37823374639280255,gru   ,3,0,hirid,hirid
4.0,0.40415621755963405,gru   ,3,1,hirid,hirid
4.0,0.3888911182450508,gru   ,3,2,hirid,hirid
5.0,0.3834477421489165,gru   ,3,3,hirid,hirid
4.5,0.3929742491477385,gru   ,3,4,hirid,hirid
4.0,0.38997311704776305,gru   ,3,5,hirid,hirid
6.0,0.36051471430207255,gru   ,3,6,hirid,hirid
5.5,0.350927487561726,gru   ,3,7,hirid,hirid
4.25,0.3871553884711779,gru   ,3,8,hirid,hirid
5.0,0.3721953197941079,gru   ,3,9,hirid,hirid
2.5,0.38855735881210024,gru   ,4,0,hirid,hirid
2.0,0.4146601156344428,gru   ,4,1,hirid,hirid
1.5,0.3912564006270975,gru   ,4,2,hirid,hirid
3.5,0.38254068047337275,gru   ,4,3,hirid,hirid
2.0,0.39178044919734645,gru   ,4,4,hirid,hirid
1.5,0.3876278558018189,gru   ,4,5,hirid,hirid
4.0,0.3691704917201329,gru   ,4,6,hirid,hirid
3.5,0.36317778569188486,gru   ,4,7,hirid,hirid
2.5,0.38479752947188495,gru   ,4,8,hirid,hirid
3.5,0.3653728648707144,gru   ,4,9,hirid,hirid
3.0,0.39850784951436363,lgbm  ,0,0,hirid,hirid
2.0,0.4262981773957511,lgbm  ,0,1,hirid,hirid
2.5,0.3976272438431926,lgbm  ,0,2,hirid,hirid
4.0,0.38599583519262226,lgbm  ,0,3,hirid,hirid
2.0,0.4040915915915916,lgbm  ,0,4,hirid,hirid
2.5,0.399135355026057,lgbm  ,0,5,hirid,hirid
4.0,0.3867499554869725,lgbm  ,0,6,hirid,hirid
3.0,0.3981311383584208,lgbm  ,0,7,hirid,hirid
3.0,0.40307058006173047,lgbm  ,0,8,hirid,hirid
3.0,0.39309902200489,lgbm  ,0,9,hirid,hirid
3.5,0.38702114509170005,lgbm  ,1,0,hirid,hirid
3.0,0.40269803009970095,lgbm  ,1,1,hirid,hirid
3.0,0.37014350335786406,lgbm  ,1,2,hirid,hirid
4.0,0.3631306929482528,lgbm  ,1,3,hirid,hirid
3.0,0.38590134160034717,lgbm  ,1,4,hirid,hirid
3.0,0.3779252148817366,lgbm  ,1,5,hirid,hirid
4.0,0.3790995067880205,lgbm  ,1,6,hirid,hirid
4.0,0.36968060276891473,lgbm  ,1,7,hirid,hirid
3.25,0.40230473751600515,lgbm  ,1,8,hirid,hirid
4.0,0.37500983864620224,lgbm  ,1,9,hirid,hirid
2.0,0.4061717044017929,lgbm  ,2,0,hirid,hirid
2.0,0.42283109881535075,lgbm  ,2,1,hirid,hirid
2.5,0.38566945916343504,lgbm  ,2,2,hirid,hirid
3.5,0.3753311211720705,lgbm  ,2,3,hirid,hirid
2.0,0.40580106818955186,lgbm  ,2,4,hirid,hirid
3.0,0.3793627756887986,lgbm  ,2,5,hirid,hirid
3.5,0.38515972713281477,lgbm  ,2,6,hirid,hirid
3.5,0.3859082084796751,lgbm  ,2,7,hirid,hirid
2.5,0.3975118717768976,lgbm  ,2,8,hirid,hirid
3.0,0.38529740399462953,lgbm  ,2,9,hirid,hirid
3.0,0.38338614494607404,lgbm  ,3,0,hirid,hirid
2.5,0.4082544619837323,lgbm  ,3,1,hirid,hirid
2.0,0.382180441291898,lgbm  ,3,2,hirid,hirid
3.5,0.3805432567292149,lgbm  ,3,3,hirid,hirid
2.0,0.39956156375593715,lgbm  ,3,4,hirid,hirid
2.0,0.38337912087912085,lgbm  ,3,5,hirid,hirid
4.0,0.3809212537052391,lgbm  ,3,6,hirid,hirid
4.0,0.3588575307524581,lgbm  ,3,7,hirid,hirid
3.0,0.3962497051655004,lgbm  ,3,8,hirid,hirid
3.0,0.382414962867883,lgbm  ,3,9,hirid,hirid
3.0,0.4109287147413384,lgbm  ,4,0,hirid,hirid
2.0,0.43172481372603394,lgbm  ,4,1,hirid,hirid
3.0,0.38330874903152745,lgbm  ,4,2,hirid,hirid
4.0,0.36969170257213735,lgbm  ,4,3,hirid,hirid
2.25,0.41093422861194845,lgbm  ,4,4,hirid,hirid
3.0,0.38117750155662655,lgbm  ,4,5,hirid,hirid
4.0,0.37472036575669965,lgbm  ,4,6,hirid,hirid
3.5,0.3759651155360333,lgbm  ,4,7,hirid,hirid
3.25,0.3802014187917758,lgbm  ,4,8,hirid,hirid
3.5,0.38840603279004493,lgbm  ,4,9,hirid,hirid
2.0,0.36301087801087795,lr    ,0,0,hirid,hirid
1.5,0.3961575237889607,lr    ,0,1,hirid,hirid
2.0,0.3621378621378621,lr    ,0,2,hirid,hirid
4.0,0.36084049566088117,lr    ,0,3,hirid,hirid
2.5,0.3711286728867845,lr    ,0,4,hirid,hirid
2.5,0.3488899928363409,lr    ,0,5,hirid,hirid
3.0,0.360625,lr    ,0,6,hirid,hirid
3.0,0.3510007093266741,lr    ,0,7,hirid,hirid
2.0,0.36321048250970384,lr    ,0,8,hirid,hirid
2.0,0.35798699626625463,lr    ,0,9,hirid,hirid
2.0,0.36580507265135975,lr    ,1,0,hirid,hirid
2.0,0.3868226600985222,lr    ,1,1,hirid,hirid
1.25,0.3639773331161358,lr    ,1,2,hirid,hirid
4.0,0.35425199800199797,lr    ,1,3,hirid,hirid
2.5,0.3650819312216833,lr    ,1,4,hirid,hirid
2.0,0.3532415409985893,lr    ,1,5,hirid,hirid
3.0,0.3557913425351249,lr    ,1,6,hirid,hirid
2.5,0.3529318581531975,lr    ,1,7,hirid,hirid
2.0,0.3636136995860074,lr    ,1,8,hirid,hirid
2.25,0.35389476447644763,lr    ,1,9,hirid,hirid
2.75,0.3596067574667583,lr    ,2,0,hirid,hirid
1.75,0.3893151736044504,lr    ,2,1,hirid,hirid
2.0,0.35924073296681625,lr    ,2,2,hirid,hirid
4.0,0.3570362776345439,lr    ,2,3,hirid,hirid
2.5,0.3677353590822464,lr    ,2,4,hirid,hirid
2.25,0.3477584916130297,lr    ,2,5,hirid,hirid
2.5,0.35741677121747834,lr    ,2,6,hirid,hirid
3.0,0.3477705783537317,lr    ,2,7,hirid,hirid
2.0,0.3651774661171817,lr    ,2,8,hirid,hirid
2.5,0.3552390503312204,lr    ,2,9,hirid,hirid
2.5,0.36121704299157725,lr    ,3,0,hirid,hirid
1.0,0.4013486178872416,lr    ,3,1,hirid,hirid
2.0,0.35973712154125426,lr    ,3,2,hirid,hirid
4.0,0.3520213469927944,lr    ,3,3,hirid,hirid
3.0,0.361939174947305,lr    ,3,4,hirid,hirid
2.0,0.3516215178512473,lr    ,3,5,hirid,hirid
3.0,0.3530667038003381,lr    ,3,6,hirid,hirid
3.0,0.35093844328458224,lr    ,3,7,hirid,hirid
2.5,0.3532878594562764,lr    ,3,8,hirid,hirid
3.0,0.35180907260162453,lr    ,3,9,hirid,hirid
2.0,0.35928967295316594,lr    ,4,0,hirid,hirid
1.5,0.39427329418586,lr    ,4,1,hirid,hirid
2.0,0.35785556341483615,lr    ,4,2,hirid,hirid
4.0,0.34935336940493766,lr    ,4,3,hirid,hirid
2.75,0.3596687323372492,lr    ,4,4,hirid,hirid
2.0,0.3524662151519924,lr    ,4,5,hirid,hirid
3.0,0.3541699855108744,lr    ,4,6,hirid,hirid
3.0,0.34865084740903207,lr    ,4,7,hirid,hirid
2.0,0.3574986475589715,lr    ,4,8,hirid,hirid
2.5,0.34970349730289707,lr    ,4,9,hirid,hirid
7.0,0.20801721310108245,mews  ,0,0,hirid,hirid
7.0,0.206264533812265,mews  ,0,1,hirid,hirid
6.5,0.20585262592984593,mews  ,0,2,hirid,hirid
7.0,0.20318844397314972,mews  ,0,3,hirid,hirid
7.0,0.2044654298352113,mews  ,0,4,hirid,hirid
7.0,0.20433564424009482,mews  ,0,5,hirid,hirid
6.5,0.20388885559317965,mews  ,0,6,hirid,hirid
7.0,0.19974337137341736,mews  ,0,7,hirid,hirid
6.5,0.20773373689715796,mews  ,0,8,hirid,hirid
7.0,0.20462499326980027,mews  ,0,9,hirid,hirid
7.0,0.20801721310108245,mews  ,1,0,hirid,hirid
7.0,0.206264533812265,mews  ,1,1,hirid,hirid
6.5,0.20585262592984593,mews  ,1,2,hirid,hirid
7.0,0.20318844397314972,mews  ,1,3,hirid,hirid
7.0,0.2044654298352113,mews  ,1,4,hirid,hirid
7.0,0.20433564424009482,mews  ,1,5,hirid,hirid
6.5,0.20388885559317965,mews  ,1,6,hirid,hirid
7.0,0.19974337137341736,mews  ,1,7,hirid,hirid
6.5,0.20773373689715796,mews  ,1,8,hirid,hirid
7.0,0.20462499326980027,mews  ,1,9,hirid,hirid
7.0,0.20801721310108245,mews  ,2,0,hirid,hirid
7.0,0.206264533812265,mews  ,2,1,hirid,hirid
6.5,0.20585262592984593,mews  ,2,2,hirid,hirid
7.0,0.20318844397314972,mews  ,2,3,hirid,hirid
7.0,0.2044654298352113,mews  ,2,4,hirid,hirid
7.0,0.20433564424009482,mews  ,2,5,hirid,hirid
6.5,0.20388885559317965,mews  ,2,6,hirid,hirid
7.0,0.19974337137341736,mews  ,2,7,hirid,hirid
6.5,0.20773373689715796,mews  ,2,8,hirid,hirid
7.0,0.20462499326980027,mews  ,2,9,hirid,hirid
7.0,0.20801721310108245,mews  ,3,0,hirid,hirid
7.0,0.206264533812265,mews  ,3,1,hirid,hirid
6.5,0.20585262592984593,mews  ,3,2,hirid,hirid
7.0,0.20318844397314972,mews  ,3,3,hirid,hirid
7.0,0.2044654298352113,mews  ,3,4,hirid,hirid
7.0,0.20433564424009482,mews  ,3,5,hirid,hirid
6.5,0.20388885559317965,mews  ,3,6,hirid,hirid
7.0,0.19974337137341736,mews  ,3,7,hirid,hirid
