,AUPRC,rep,subsample,model,train_dataset,eval_dataset
0,0.37017368051923905,4,5,GRUModel,hirid,eicu
0,0.3733330051933144,4,6,GRUModel,hirid,eicu
0,0.3864416063694081,4,7,GRUModel,hirid,eicu
0,0.37894772402726695,4,8,GRUModel,hirid,eicu
0,0.37658255801606216,4,9,GRUModel,hirid,eicu
0,0.3424331409978245,3,0,lgbm,hirid,eicu
0,0.35061708990638607,3,1,lgbm,hirid,eicu
0,0.33751853283721,3,2,lgbm,hirid,eicu
0,0.3436056084244302,3,3,lgbm,hirid,eicu
0,0.33334558560122185,3,4,lgbm,hirid,eicu
0,0.3369819462145747,3,5,lgbm,hirid,eicu
0,0.3523297411416916,3,6,lgbm,hirid,eicu
0,0.3656891305358159,3,7,lgbm,hirid,eicu
0,0.35140278512854006,3,8,lgbm,hirid,eicu
0,0.34530020651396914,3,9,lgbm,hirid,eicu
0,0.3152612268992083,0,0,lgbm,hirid,eicu
0,0.33942171073496075,0,1,lgbm,hirid,eicu
0,0.3108744432637628,0,2,lgbm,hirid,eicu
0,0.3222101942386503,0,3,lgbm,hirid,eicu
0,0.31785322164277524,0,4,lgbm,hirid,eicu
0,0.3218193408136803,0,5,lgbm,hirid,eicu
0,0.32566643077988455,0,6,lgbm,hirid,eicu
0,0.3413999752739775,0,7,lgbm,hirid,eicu
0,0.322631575072608,0,8,lgbm,hirid,eicu
0,0.3284119871145248,0,9,lgbm,hirid,eicu
0,0.31592964242360155,4,0,lgbm,hirid,eicu
0,0.3335590052751368,4,1,lgbm,hirid,eicu
0,0.3090870222963876,4,2,lgbm,hirid,eicu
0,0.31785592034491983,4,3,lgbm,hirid,eicu
0,0.3067178822444754,4,4,lgbm,hirid,eicu
0,0.3172552836917497,4,5,lgbm,hirid,eicu
0,0.3252035884982788,4,6,lgbm,hirid,eicu
0,0.33449658990478826,4,7,lgbm,hirid,eicu
0,0.32446336309353113,4,8,lgbm,hirid,eicu
0,0.319324682151393,4,9,lgbm,hirid,eicu
0,0.315525126828594,1,0,lgbm,hirid,eicu
0,0.326718582057286,1,1,lgbm,hirid,eicu
0,0.3121078371623445,1,2,lgbm,hirid,eicu
0,0.3164242403356373,1,3,lgbm,hirid,eicu
0,0.31288597288884584,1,4,lgbm,hirid,eicu
0,0.3125825702013033,1,5,lgbm,hirid,eicu
0,0.3218049925557451,1,6,lgbm,hirid,eicu
0,0.334708142275309,1,7,lgbm,hirid,eicu
0,0.3226810264001301,1,8,lgbm,hirid,eicu
0,0.3190462270620928,1,9,lgbm,hirid,eicu
0,0.31416692204340557,2,0,lgbm,hirid,eicu
0,0.32666396539043885,2,1,lgbm,hirid,eicu
0,0.30378263492026153,2,2,lgbm,hirid,eicu
0,0.3144000921697073,2,3,lgbm,hirid,eicu
0,0.31229395631313667,2,4,lgbm,hirid,eicu
0,0.31025455903837157,2,5,lgbm,hirid,eicu
0,0.3201641099864348,2,6,lgbm,hirid,eicu
0,0.3308757341336191,2,7,lgbm,hirid,eicu
0,0.3300453041503023,2,8,lgbm,hirid,eicu
0,0.31917444710238946,2,9,lgbm,hirid,eicu
0,0.2947425875052412,0,0,lr,hirid,eicu
0,0.31219015142711304,0,1,lr,hirid,eicu
0,0.2978220728649932,0,2,lr,hirid,eicu
0,0.30973490445292295,0,3,lr,hirid,eicu
0,0.31082838273398183,0,4,lr,hirid,eicu
0,0.3112187432836214,0,5,lr,hirid,eicu
0,0.30882927353616496,0,6,lr,hirid,eicu
0,0.3203616203147237,0,7,lr,hirid,eicu
0,0.31606219551204084,0,8,lr,hirid,eicu
0,0.3137354054473199,0,9,lr,hirid,eicu
0,0.29010665515075307,2,0,lr,hirid,eicu
0,0.307603326945118,2,1,lr,hirid,eicu
0,0.29471952528773326,2,2,lr,hirid,eicu
0,0.305064087323506,2,3,lr,hirid,eicu
0,0.3066387981274124,2,4,lr,hirid,eicu
0,0.30623135786157685,2,5,lr,hirid,eicu
0,0.30480908048515043,2,6,lr,hirid,eicu
0,0.31696703630623235,2,7,lr,hirid,eicu
0,0.3109626020761743,2,8,lr,hirid,eicu
0,0.3087902818247257,2,9,lr,hirid,eicu
0,0.29418575668497843,1,0,lr,hirid,eicu
0,0.31326741439291766,1,1,lr,hirid,eicu
0,0.2966726378685739,1,2,lr,hirid,eicu
0,0.3077350640718738,1,3,lr,hirid,eicu
0,0.31044604709607526,1,4,lr,hirid,eicu
0,0.3093179877866321,1,5,lr,hirid,eicu
0,0.30709084837145484,1,6,lr,hirid,eicu
0,0.32046744877554334,1,7,lr,hirid,eicu
0,0.3143798127176325,1,8,lr,hirid,eicu
0,0.31299643948418976,1,9,lr,hirid,eicu
0,0.29495797943301294,3,0,lr,hirid,eicu
0,0.31191852436836165,3,1,lr,hirid,eicu
0,0.29806759004177436,3,2,lr,hirid,eicu
0,0.30895291667847347,3,3,lr,hirid,eicu
0,0.31145977561900173,3,4,lr,hirid,eicu
0,0.31075912932913785,3,5,lr,hirid,eicu
0,0.30884099056531034,3,6,lr,hirid,eicu
0,0.32126275869945176,3,7,lr,hirid,eicu
0,0.31587742801546814,3,8,lr,hirid,eicu
0,0.3145931668367708,3,9,lr,hirid,eicu
0,0.2966474872518674,4,0,lr,hirid,eicu
0,0.3148297059659215,4,1,lr,hirid,eicu
0,0.30040495463788236,4,2,lr,hirid,eicu
0,0.31188507430690116,4,3,lr,hirid,eicu
0,0.3124954986534434,4,4,lr,hirid,eicu
0,0.310060482220035,4,5,lr,hirid,eicu
0,0.3095809413613185,4,6,lr,hirid,eicu
0,0.3248844308254034,4,7,lr,hirid,eicu
0,0.3161126141849506,4,8,lr,hirid,eicu
0,0.3138334134224258,4,9,lr,hirid,eicu
0,0.27854933606664917,3,0,mews,hirid,eicu
0,0.28264915624729714,3,1,mews,hirid,eicu
0,0.2735490795177442,3,2,mews,hirid,eicu
0,0.28589018206369027,3,3,mews,hirid,eicu
0,0.2756097586182034,3,4,mews,hirid,eicu
0,0.277365065614509,3,5,mews,hirid,eicu
0,0.2917799471988682,3,6,mews,hirid,eicu
0,0.28372612723281637,3,7,mews,hirid,eicu
0,0.28439577088878887,3,8,mews,hirid,eicu
0,0.28653612450558313,3,9,mews,hirid,eicu
0,0.27854933606664917,2,0,mews,hirid,eicu
0,0.28264915624729714,2,1,mews,hirid,eicu
0,0.2735490795177442,2,2,mews,hirid,eicu
0,0.28589018206369027,2,3,mews,hirid,eicu
0,0.2756097586182034,2,4,mews,hirid,eicu
0,0.277365065614509,2,5,mews,hirid,eicu
0,0.2917799471988682,2,6,mews,hirid,eicu
0,0.28372612723281637,2,7,mews,hirid,eicu
0,0.28439577088878887,2,8,mews,hirid,eicu
0,0.28653612450558313,2,9,mews,hirid,eicu
0,0.27854933606664917,1,0,mews,hirid,eicu
0,0.28264915624729714,1,1,mews,hirid,eicu
0,0.2735490795177442,1,2,mews,hirid,eicu
0,0.28589018206369027,1,3,mews,hirid,eicu
0,0.2756097586182034,1,4,mews,hirid,eicu
0,0.277365065614509,1,5,mews,hirid,eicu
0,0.2917799471988682,1,6,mews,hirid,eicu
0,0.28372612723281637,1,7,mews,hirid,eicu
0,0.28439577088878887,1,8,mews,hirid,eicu
0,0.28653612450558313,1,9,mews,hirid,eicu
0,0.27854933606664917,0,0,mews,hirid,eicu
0,0.28264915624729714,0,1,mews,hirid,eicu
0,0.2735490795177442,0,2,mews,hirid,eicu
0,0.28589018206369027,0,3,mews,hirid,eicu
0,0.2756097586182034,0,4,mews,hirid,eicu
0,0.277365065614509,0,5,mews,hirid,eicu
0,0.2917799471988682,0,6,mews,hirid,eicu
0,0.28372612723281637,0,7,mews,hirid,eicu
0,0.28439577088878887,0,8,mews,hirid,eicu
0,0.28653612450558313,0,9,mews,hirid,eicu
0,0.27854933606664917,4,0,mews,hirid,eicu
0,0.28264915624729714,4,1,mews,hirid,eicu
0,0.2735490795177442,4,2,mews,hirid,eicu
0,0.28589018206369027,4,3,mews,hirid,eicu
0,0.2756097586182034,4,4,mews,hirid,eicu
0,0.277365065614509,4,5,mews,hirid,eicu
0,0.2917799471988682,4,6,mews,hirid,eicu
0,0.28372612723281637,4,7,mews,hirid,eicu
0,0.28439577088878887,4,8,mews,hirid,eicu
0,0.28653612450558313,4,9,mews,hirid,eicu
0,0.2820619884152261,3,0,news,hirid,eicu
0,0.2894526527407263,3,1,news,hirid,eicu
0,0.28319364296869454,3,2,news,hirid,eicu
0,0.29494009733232895,3,3,news,hirid,eicu
0,0.283470753709344,3,4,news,hirid,eicu
0,0.28761143643527126,3,5,news,hirid,eicu
0,0.30236353927543685,3,6,news,hirid,eicu
0,0.2942458604498782,3,7,news,hirid,eicu
0,0.291681598080741,3,8,news,hirid,eicu
0,0.2930759637672028,3,9,news,hirid,eicu
0,0.2820619884152261,1,0,news,hirid,eicu
0,0.2894526527407263,1,1,news,hirid,eicu
0,0.28319364296869454,1,2,news,hirid,eicu
0,0.29494009733232895,1,3,news,hirid,eicu
0,0.283470753709344,1,4,news,hirid,eicu
0,0.28761143643527126,1,5,news,hirid,eicu
0,0.30236353927543685,1,6,news,hirid,eicu
0,0.2942458604498782,1,7,news,hirid,eicu
0,0.291681598080741,1,8,news,hirid,eicu
0,0.2930759637672028,1,9,news,hirid,eicu
0,0.2820619884152261,2,0,news,hirid,eicu
0,0.2894526527407263,2,1,news,hirid,eicu
0,0.28319364296869454,2,2,news,hirid,eicu
0,0.29494009733232895,2,3,news,hirid,eicu
0,0.283470753709344,2,4,news,hirid,eicu
0,0.28761143643527126,2,5,news,hirid,eicu
0,0.30236353927543685,2,6,news,hirid,eicu
0,0.2942458604498782,2,7,news,hirid,eicu
0,0.291681598080741,2,8,news,hirid,eicu
0,0.2930759637672028,2,9,news,hirid,eicu
0,0.2820619884152261,0,0,news,hirid,eicu
0,0.2894526527407263,0,1,news,hirid,eicu
0,0.28319364296869454,0,2,news,hirid,eicu
0,0.29494009733232895,0,3,news,hirid,eicu
0,0.283470753709344,0,4,news,hirid,eicu
0,0.28761143643527126,0,5,news,hirid,eicu
0,0.30236353927543685,0,6,news,hirid,eicu
0,0.2942458604498782,0,7,news,hirid,eicu
0,0.291681598080741,0,8,news,hirid,eicu
0,0.2930759637672028,0,9,news,hirid,eicu
0,0.2820619884152261,4,0,news,hirid,eicu
0,0.2894526527407263,4,1,news,hirid,eicu
0,0.28319364296869454,4,2,news,hirid,eicu
0,0.29494009733232895,4,3,news,hirid,eicu
0,0.283470753709344,4,4,news,hirid,eicu
0,0.28761143643527126,4,5,news,hirid,eicu
0,0.30236353927543685,4,6,news,hirid,eicu
0,0.2942458604498782,4,7,news,hirid,eicu
0,0.291681598080741,4,8,news,hirid,eicu
0,0.2930759637672028,4,9,news,hirid,eicu
0,0.2738018977917067,0,0,qsofa,hirid,eicu
0,0.2767168210166495,0,1,qsofa,hirid,eicu
0,0.2734420554306749,0,2,qsofa,hirid,eicu
0,0.27494561402606965,0,3,qsofa,hirid,eicu
0,0.27092423558995266,0,4,qsofa,hirid,eicu
0,0.2746386509924801,0,5,qsofa,hirid,eicu
0,0.2878566162284312,0,6,qsofa,hirid,eicu
0,0.29101433821354844,0,7,qsofa,hirid,eicu
0,0.281713298458413,0,8,qsofa,hirid,eicu
0,0.28136762575414587,0,9,qsofa,hirid,eicu
0,0.2738018977917067,3,0,qsofa,hirid,eicu
0,0.2767168210166495,3,1,qsofa,hirid,eicu
0,0.2734420554306749,3,2,qsofa,hirid,eicu
0,0.27494561402606965,3,3,qsofa,hirid,eicu
0,0.27092423558995266,3,4,qsofa,hirid,eicu
0,0.2746386509924801,3,5,qsofa,hirid,eicu
0,0.2878566162284312,3,6,qsofa,hirid,eicu
0,0.29101433821354844,3,7,qsofa,hirid,eicu
0,0.281713298458413,3,8,qsofa,hirid,eicu
0,0.28136762575414587,3,9,qsofa,hirid,eicu
0,0.2738018977917067,4,0,qsofa,hirid,eicu
0,0.2767168210166495,4,1,qsofa,hirid,eicu
0,0.2734420554306749,4,2,qsofa,hirid,eicu
0,0.27494561402606965,4,3,qsofa,hirid,eicu
0,0.27092423558995266,4,4,qsofa,hirid,eicu
0,0.2746386509924801,4,5,qsofa,hirid,eicu
0,0.2878566162284312,4,6,qsofa,hirid,eicu
0,0.29101433821354844,4,7,qsofa,hirid,eicu
0,0.281713298458413,4,8,qsofa,hirid,eicu
0,0.28136762575414587,4,9,qsofa,hirid,eicu
0,0.2738018977917067,2,0,qsofa,hirid,eicu
0,0.2767168210166495,2,1,qsofa,hirid,eicu
0,0.2734420554306749,2,2,qsofa,hirid,eicu
0,0.27494561402606965,2,3,qsofa,hirid,eicu
0,0.27092423558995266,2,4,qsofa,hirid,eicu
0,0.2746386509924801,2,5,qsofa,hirid,eicu
0,0.2878566162284312,2,6,qsofa,hirid,eicu
0,0.29101433821354844,2,7,qsofa,hirid,eicu
0,0.281713298458413,2,8,qsofa,hirid,eicu
0,0.28136762575414587,2,9,qsofa,hirid,eicu
0,0.2738018977917067,1,0,qsofa,hirid,eicu
0,0.2767168210166495,1,1,qsofa,hirid,eicu
0,0.2734420554306749,1,2,qsofa,hirid,eicu
0,0.27494561402606965,1,3,qsofa,hirid,eicu
0,0.27092423558995266,1,4,qsofa,hirid,eicu
0,0.2746386509924801,1,5,qsofa,hirid,eicu
0,0.2878566162284312,1,6,qsofa,hirid,eicu
0,0.29101433821354844,1,7,qsofa,hirid,eicu
0,0.281713298458413,1,8,qsofa,hirid,eicu
0,0.28136762575414587,1,9,qsofa,hirid,eicu
0,0.3047267083327674,0,0,sirs,hirid,eicu
0,0.31679274636582155,0,1,sirs,hirid,eicu
0,0.3199258039408025,0,2,sirs,hirid,eicu
0,0.3103452014089324,0,3,sirs,hirid,eicu
0,0.3084614864981817,0,4,sirs,hirid,eicu
0,0.3291587746921206,0,5,sirs,hirid,eicu
0,0.3256635255517965,0,6,sirs,hirid,eicu
0,0.30610985049163686,0,7,sirs,hirid,eicu
0,0.310984287186678,0,8,sirs,hirid,eicu
0,0.3263077195803452,0,9,sirs,hirid,eicu
0,0.3047267083327674,3,0,sirs,hirid,eicu
0,0.31679274636582155,3,1,sirs,hirid,eicu
0,0.3199258039408025,3,2,sirs,hirid,eicu
0,0.3103452014089324,3,3,sirs,hirid,eicu
0,0.3084614864981817,3,4,sirs,hirid,eicu
0,0.3291587746921206,3,5,sirs,hirid,eicu
0,0.3256635255517965,3,6,sirs,hirid,eicu
0,0.30610985049163686,3,7,sirs,hirid,eicu
0,0.310984287186678,3,8,sirs,hirid,eicu
0,0.3263077195803452,3,9,sirs,hirid,eicu
0,0.3047267083327674,4,0,sirs,hirid,eicu
0,0.31679274636582155,4,1,sirs,hirid,eicu
0,0.3199258039408025,4,2,sirs,hirid,eicu
0,0.3103452014089324,4,3,sirs,hirid,eicu
0,0.3084614864981817,4,4,sirs,hirid,eicu
0,0.3291587746921206,4,5,sirs,hirid,eicu
0,0.3256635255517965,4,6,sirs,hirid,eicu
0,0.30610985049163686,4,7,sirs,hirid,eicu
0,0.310984287186678,4,8,sirs,hirid,eicu
0,0.3263077195803452,4,9,sirs,hirid,eicu
0,0.3047267083327674,2,0,sirs,hirid,eicu
0,0.31679274636582155,2,1,sirs,hirid,eicu
0,0.3199258039408025,2,2,sirs,hirid,eicu
0,0.3103452014089324,2,3,sirs,hirid,eicu
0,0.3084614864981817,2,4,sirs,hirid,eicu
0,0.3291587746921206,2,5,sirs,hirid,eicu
0,0.3256635255517965,2,6,sirs,hirid,eicu
0,0.30610985049163686,2,7,sirs,hirid,eicu
0,0.310984287186678,2,8,sirs,hirid,eicu
0,0.3263077195803452,2,9,sirs,hirid,eicu
0,0.3047267083327674,1,0,sirs,hirid,eicu
0,0.31679274636582155,1,1,sirs,hirid,eicu
0,0.3199258039408025,1,2,sirs,hirid,eicu
0,0.3103452014089324,1,3,sirs,hirid,eicu
0,0.3084614864981817,1,4,sirs,hirid,eicu
0,0.3291587746921206,1,5,sirs,hirid,eicu
0,0.3256635255517965,1,6,sirs,hirid,eicu
0,0.30610985049163686,1,7,sirs,hirid,eicu
0,0.310984287186678,1,8,sirs,hirid,eicu
0,0.3263077195803452,1,9,sirs,hirid,eicu
0,0.2995345626109039,1,0,sofa,hirid,eicu
0,0.3014379358758962,1,1,sofa,hirid,eicu
0,0.2913561045263491,1,2,sofa,hirid,eicu
0,0.3034984659845945,1,3,sofa,hirid,eicu
0,0.2938666329743662,1,4,sofa,hirid,eicu
0,0.31155088360938676,1,5,sofa,hirid,eicu
0,0.30471490216708386,1,6,sofa,hirid,eicu
0,0.31295176501468835,1,7,sofa,hirid,eicu
0,0.30825494766276085,1,8,sofa,hirid,eicu
0,0.3088961459045939,1,9,sofa,hirid,eicu
0,0.2995345626109039,2,0,sofa,hirid,eicu
0,0.3014379358758962,2,1,sofa,hirid,eicu
0,0.2913561045263491,2,2,sofa,hirid,eicu
0,0.3034984659845945,2,3,sofa,hirid,eicu
0,0.2938666329743662,2,4,sofa,hirid,eicu
0,0.31155088360938676,2,5,sofa,hirid,eicu
0,0.30471490216708386,2,6,sofa,hirid,eicu
0,0.31295176501468835,2,7,sofa,hirid,eicu
0,0.30825494766276085,2,8,sofa,hirid,eicu
0,0.3088961459045939,2,9,sofa,hirid,eicu
0,0.2995345626109039,4,0,sofa,hirid,eicu
0,0.3014379358758962,4,1,sofa,hirid,eicu
0,0.2913561045263491,4,2,sofa,hirid,eicu
0,0.3034984659845945,4,3,sofa,hirid,eicu
0,0.2938666329743662,4,4,sofa,hirid,eicu
0,0.31155088360938676,4,5,sofa,hirid,eicu
0,0.30471490216708386,4,6,sofa,hirid,eicu
0,0.31295176501468835,4,7,sofa,hirid,eicu
0,0.30825494766276085,4,8,sofa,hirid,eicu
0,0.3088961459045939,4,9,sofa,hirid,eicu
0,0.2995345626109039,3,0,sofa,hirid,eicu
0,0.3014379358758962,3,1,sofa,hirid,eicu
0,0.2913561045263491,3,2,sofa,hirid,eicu
0,0.3034984659845945,3,3,sofa,hirid,eicu
0,0.2938666329743662,3,4,sofa,hirid,eicu
0,0.31155088360938676,3,5,sofa,hirid,eicu
0,0.30471490216708386,3,6,sofa,hirid,eicu
0,0.31295176501468835,3,7,sofa,hirid,eicu
0,0.30825494766276085,3,8,sofa,hirid,eicu
0,0.3088961459045939,3,9,sofa,hirid,eicu
0,0.2995345626109039,0,0,sofa,hirid,eicu
0,0.3014379358758962,0,1,sofa,hirid,eicu
0,0.2913561045263491,0,2,sofa,hirid,eicu
0,0.3034984659845945,0,3,sofa,hirid,eicu
0,0.2938666329743662,0,4,sofa,hirid,eicu
0,0.31155088360938676,0,5,sofa,hirid,eicu
0,0.30471490216708386,0,6,sofa,hirid,eicu
0,0.31295176501468835,0,7,sofa,hirid,eicu
0,0.30825494766276085,0,8,sofa,hirid,eicu
0,0.3088961459045939,0,9,sofa,hirid,eicu
0,0.5774510945359453,2,0,AttentionModel,hirid,hirid
0,0.6032134096860068,2,1,AttentionModel,hirid,hirid
0,0.5695528120248716,2,2,AttentionModel,hirid,hirid
0,0.5806749986824931,2,3,AttentionModel,hirid,hirid
0,0.5899336166552044,2,4,AttentionModel,hirid,hirid
0,0.5696191219840365,2,5,AttentionModel,hirid,hirid
0,0.5655908766538656,2,6,AttentionModel,hirid,hirid
0,0.5613290927245241,2,7,AttentionModel,hirid,hirid
0,0.585084441093746,2,8,AttentionModel,hirid,hirid
0,0.5586088212992553,2,9,AttentionModel,hirid,hirid
0,0.5791865756510692,4,0,AttentionModel,hirid,hirid
0,0.5973658240095864,4,1,AttentionModel,hirid,hirid
0,0.5697559372813934,4,2,AttentionModel,hirid,hirid
0,0.574271967504751,4,3,AttentionModel,hirid,hirid
0,0.5872200207243984,4,4,AttentionModel,hirid,hirid
0,0.5647458322789907,4,5,AttentionModel,hirid,hirid
0,0.5638938303278428,4,6,AttentionModel,hirid,hirid
0,0.5661946114097516,4,7,AttentionModel,hirid,hirid
0,0.5860872237580759,4,8,AttentionModel,hirid,hirid
0,0.5571508133919916,4,9,AttentionModel,hirid,hirid
0,0.5729312129582274,3,0,AttentionModel,hirid,hirid
0,0.6030208661983343,3,1,AttentionModel,hirid,hirid
0,0.5646486716156023,3,2,AttentionModel,hirid,hirid
0,0.5818120328921653,3,3,AttentionModel,hirid,hirid
0,0.5909205322041728,3,4,AttentionModel,hirid,hirid
0,0.5646308520400569,3,5,AttentionModel,hirid,hirid
0,0.5668550377357644,3,6,AttentionModel,hirid,hirid
0,0.558866537386696,3,7,AttentionModel,hirid,hirid
0,0.5909830207668226,3,8,AttentionModel,hirid,hirid
0,0.5589625476513675,3,9,AttentionModel,hirid,hirid
0,0.5897038811355819,1,0,AttentionModel,hirid,hirid
0,0.6083995495459017,1,1,AttentionModel,hirid,hirid
0,0.5810972769818569,1,2,AttentionModel,hirid,hirid
0,0.5854631693399557,1,3,AttentionModel,hirid,hirid
0,0.6029582900116919,1,4,AttentionModel,hirid,hirid
0,0.5839260696111772,1,5,AttentionModel,hirid,hirid
0,0.579839258635131,1,6,AttentionModel,hirid,hirid
0,0.568596123766192,1,7,AttentionModel,hirid,hirid
0,0.5933818063202556,1,8,AttentionModel,hirid,hirid
0,0.5630170897352621,1,9,AttentionModel,hirid,hirid
0,0.5747100765319766,0,0,AttentionModel,hirid,hirid
0,0.6010580489219707,0,1,AttentionModel,hirid,hirid
0,0.5594181423726825,0,2,AttentionModel,hirid,hirid
0,0.5724582575442598,0,3,AttentionModel,hirid,hirid
0,0.5828917216944213,0,4,AttentionModel,hirid,hirid
0,0.5626384212485109,0,5,AttentionModel,hirid,hirid
0,0.5615172626556295,0,6,AttentionModel,hirid,hirid
0,0.5550868119586412,0,7,AttentionModel,hirid,hirid
0,0.5825214699087164,0,8,AttentionModel,hirid,hirid
0,0.5524094968208895,0,9,AttentionModel,hirid,hirid
0,0.5861843729592429,1,0,GRUModel,hirid,hirid
0,0.6041412339990686,1,1,GRUModel,hirid,hirid
0,0.5772802479155279,1,2,GRUModel,hirid,hirid
0,0.5809105343269169,1,3,GRUModel,hirid,hirid
0,0.5999726871037454,1,4,GRUModel,hirid,hirid
0,0.572182768995871,1,5,GRUModel,hirid,hirid
0,0.5692470690852857,1,6,GRUModel,hirid,hirid
0,0.5795654119312897,1,7,GRUModel,hirid,hirid
0,0.5885352616086459,1,8,GRUModel,hirid,hirid
0,0.5534260617452699,1,9,GRUModel,hirid,hirid
0,0.5736508168449556,3,0,GRUModel,hirid,hirid
0,0.6033053309062849,3,1,GRUModel,hirid,hirid
0,0.5679923977951953,3,2,GRUModel,hirid,hirid
0,0.5736557003580447,3,3,GRUModel,hirid,hirid
0,0.5934559184688428,3,4,GRUModel,hirid,hirid
0,0.568454587308985,3,5,GRUModel,hirid,hirid
0,0.5633291765457265,3,6,GRUModel,hirid,hirid
0,0.5657939160136997,3,7,GRUModel,hirid,hirid
0,0.5842055869448726,3,8,GRUModel,hirid,hirid
0,0.5452764806154704,3,9,GRUModel,hirid,hirid
0,0.5712899652377662,2,0,GRUModel,hirid,hirid
0,0.5924445324771401,2,1,GRUModel,hirid,hirid
0,0.5597584930055916,2,2,GRUModel,hirid,hirid
0,0.5695945622650016,2,3,GRUModel,hirid,hirid
0,0.5837105228625827,2,4,GRUModel,hirid,hirid
0,0.5602293180864893,2,5,GRUModel,hirid,hirid
0,0.5597053228869826,2,6,GRUModel,hirid,hirid
0,0.5612152678331199,2,7,GRUModel,hirid,hirid
0,0.5700150824005045,2,8,GRUModel,hirid,hirid
0,0.5423758265188258,2,9,GRUModel,hirid,hirid
0,0.5917895085770258,4,0,GRUModel,hirid,hirid
0,0.6160478132585647,4,1,GRUModel,hirid,hirid
0,0.584835046524231,4,2,GRUModel,hirid,hirid
0,0.586403561899182,4,3,GRUModel,hirid,hirid
0,0.6058660033242927,4,4,GRUModel,hirid,hirid
0,0.5835793438315141,4,5,GRUModel,hirid,hirid
0,0.5764069990459593,4,6,GRUModel,hirid,hirid
0,0.5744285533986361,4,7,GRUModel,hirid,hirid
0,0.5916513091036907,4,8,GRUModel,hirid,hirid
0,0.563397734223985,4,9,GRUModel,hirid,hirid
0,0.5717884803285919,0,0,GRUModel,hirid,hirid
0,0.5916483671457979,0,1,GRUModel,hirid,hirid
0,0.5597560562361935,0,2,GRUModel,hirid,hirid
0,0.5695699256077005,0,3,GRUModel,hirid,hirid
0,0.582657932940671,0,4,GRUModel,hirid,hirid
0,0.5615602538648854,0,5,GRUModel,hirid,hirid
0,0.5576023413933127,0,6,GRUModel,hirid,hirid
0,0.560636514540767,0,7,GRUModel,hirid,hirid
0,0.575620778262848,0,8,GRUModel,hirid,hirid
0,0.539750183534625,0,9,GRUModel,hirid,hirid
0,0.6206266978461822,1,0,lgbm,hirid,hirid
0,0.6197654885463968,1,1,lgbm,hirid,hirid
0,0.5935696494900053,1,2,lgbm,hirid,hirid
0,0.5859064053985896,1,3,lgbm,hirid,hirid
0,0.6041395033015522,1,4,lgbm,hirid,hirid
0,0.5997461558635842,1,5,lgbm,hirid,hirid
0,0.5923880253237028,1,6,lgbm,hirid,hirid
0,0.5849122042543932,1,7,lgbm,hirid,hirid
0,0.6053742944869744,1,8,lgbm,hirid,hirid
0,0.5744315098875474,1,9,lgbm,hirid,hirid
0,0.6070060263153998,2,0,lgbm,hirid,hirid
0,0.6141069437296333,2,1,lgbm,hirid,hirid
0,0.566074862165602,2,2,lgbm,hirid,hirid
0,0.584901614390075,2,3,lgbm,hirid,hirid
0,0.5834672893022226,2,4,lgbm,hirid,hirid
0,0.593611828650582,2,5,lgbm,hirid,hirid
0,0.5758513944065796,2,6,lgbm,hirid,hirid
0,0.5884276835563194,2,7,lgbm,hirid,hirid
0,0.5885810079316545,2,8,lgbm,hirid,hirid
0,0.5496040378559455,2,9,lgbm,hirid,hirid
0,0.6219424744180886,4,0,lgbm,hirid,hirid
0,0.618664972928927,4,1,lgbm,hirid,hirid
0,0.5841285288839786,4,2,lgbm,hirid,hirid
0,0.5855076954208713,4,3,lgbm,hirid,hirid
0,0.5903605305449902,4,4,lgbm,hirid,hirid
0,0.59824079511734,4,5,lgbm,hirid,hirid
0,0.5825557218833743,4,6,lgbm,hirid,hirid
0,0.5869701372121233,4,7,lgbm,hirid,hirid
0,0.6010847152195946,4,8,lgbm,hirid,hirid
0,0.5718848542733045,4,9,lgbm,hirid,hirid
0,0.6102306886293999,3,0,lgbm,hirid,hirid
0,0.6208083352419755,3,1,lgbm,hirid,hirid
0,0.5957024210169681,3,2,lgbm,hirid,hirid
0,0.5956592340320324,3,3,lgbm,hirid,hirid
0,0.6081772459397373,3,4,lgbm,hirid,hirid
0,0.6015345452386567,3,5,lgbm,hirid,hirid
0,0.5894902163189103,3,6,lgbm,hirid,hirid
0,0.5857092017165902,3,7,lgbm,hirid,hirid
0,0.6063878959172432,3,8,lgbm,hirid,hirid
0,0.5729021975169493,3,9,lgbm,hirid,hirid
0,0.6287452104188246,0,0,lgbm,hirid,hirid
0,0.6307536948757981,0,1,lgbm,hirid,hirid
0,0.5954831216453205,0,2,lgbm,hirid,hirid
0,0.5933916272039037,0,3,lgbm,hirid,hirid
0,0.6166971026746415,0,4,lgbm,hirid,hirid
0,0.6058579270621272,0,5,lgbm,hirid,hirid
0,0.5984144851252797,0,6,lgbm,hirid,hirid
0,0.592996909807096,0,7,lgbm,hirid,hirid
0,0.6036456064716362,0,8,lgbm,hirid,hirid
0,0.5791048960512503,0,9,lgbm,hirid,hirid
0,0.5133872997291024,2,0,lr,hirid,hirid
0,0.5313975784844156,2,1,lr,hirid,hirid
0,0.4963621218399038,2,2,lr,hirid,hirid
0,0.489321214678053,2,3,lr,hirid,hirid
0,0.5079160737835057,2,4,lr,hirid,hirid
0,0.486551926446362,2,5,lr,hirid,hirid
0,0.4870893345349287,2,6,lr,hirid,hirid
